"","Espece","Age","Aile","Masse","Annee"
"14935","TAPI","HY",72,12.8,13
"14936","TAPI","HY",70,13.4,13
"14937","TAPI","HY",72,12.6,13
"14938","TAPI","AHY",68,12.7,13
"14939","TAPI","HY",70,13.5,13
"14940","TAPI","HY",70,12.9,13
"14941","TAPI","HY",70,13.1,13
"14942","TAPI","HY",74,14.4,13
"14943","TAPI","AHY",74,12.5,13
"14944","TAPI","HY",71,13.5,13
"14945","TAPI","HY",73,13,13
"14946","TAPI","HY",72,13,13
"14947","TAPI","HY",71,13.4,13
"14948","TAPI","HY",73,13.3,13
"14949","TAPI","AHY",70,12.9,13
"14950","TAPI","HY",74.5,12.2,13
"14951","TAPI","HY",74,13.9,13
"14952","TAPI","HY",68,12.3,13
"14953","TAPI","HY",72,12.7,13
"14954","TAPI","AHY",72,13.4,13
"14955","TAPI","AHY",73,13.5,13
"14956","TAPI","HY",74,12.8,13
"14957","TAPI","HY",69,12.5,13
"14958","TAPI","HY",71,13.5,13
"14959","TAPI","HY",72,12.6,13
"14960","TAPI","HY",68,14,13
"14961","TAPI","AHY",77,12.5,13
"14962","TAPI","AHY",75,13.1,13
"14963","TAPI","HY",70,12.9,13
"14964","TAPI","HY",74,14.1,13
"14965","TAPI","HY",72,13,13
"14966","TAPI","HY",72,13.1,13
"14967","TAPI","HY",74,12.7,13
"14968","TAPI","HY",71,12.8,13
"14969","TAPI","HY",69,11.6,13
"14970","TAPI","AHY",71,13.1,13
"14971","TAPI","HY",70,13.3,13
"14972","TAPI","AHY",72,12.2,13
"14973","TAPI","HY",69,12.5,13
"14974","TAPI","HY",73,13.4,13
"14975","TAPI","HY",72,13.4,13
"14976","TAPI","HY",73,13.5,13
"14977","TAPI","HY",72,12.9,13
"14978","TAPI","HY",69,12.8,13
"14979","TAPI","AHY",70,13.1,13
"14980","TAPI","HY",71,12.1,13
"14981","TAPI","HY",72,13.3,13
"14982","TAPI","HY",70,12.9,13
"14983","TAPI","HY",70,13,13
"14984","TAPI","HY",70,13.4,13
"14985","TAPI","AHY",75,15,13
"14986","TAPI","HY",71,12.2,13
"14987","TAPI","HY",72,12.9,13
"14988","TAPI","HY",69,13.3,13
"14989","TAPI","AHY",69,12.4,13
"14990","TAPI","HY",72,13.3,13
"14991","TAPI","HY",69,13.9,13
"14992","TAPI","HY",74,13.1,13
"14993","TAPI","AHY",69,13,13
"14994","TAPI","HY",73,13.3,13
"14995","TAPI","AHY",73,14.3,13
"14996","TAPI","HY",72,13.6,13
"14997","TAPI","AHY",72,12.4,13
"14998","TAPI","AHY",70,13.8,13
"14999","TAPI","HY",68,12.2,13
"15000","TAPI","HY",70,12.8,13
"15001","TAPI","HY",70,12.5,13
"15002","TAPI","HY",68,13.3,13
"15003","TAPI","HY",71,13.3,13
"15004","TAPI","HY",69,11.7,13
"15005","TAPI","AHY",74,14.1,13
"15006","TAPI","HY",70,11.4,13
"15007","TAPI","HY",73,12.4,13
"15008","TAPI","HY",72,13.4,13
"15009","TAPI","HY",71,12.9,13
"15010","TAPI","HY",71,11.7,13
"15011","TAPI","AHY",70,12.1,13
"15012","TAPI","HY",71,13.5,13
"15013","TAPI","HY",73,13.1,13
"15014","TAPI","HY",71,13.6,13
"15015","TAPI","HY",75,13.8,13
"15016","TAPI","AHY",73,14,13
"15017","TAPI","HY",71,12.7,13
"15018","TAPI","AHY",72,13.6,13
"15019","TAPI","HY",70,12.9,13
"15020","TAPI","HY",72,13,13
"15021","TAPI","HY",71,12.7,13
"15022","TAPI","HY",74,13.2,13
"15023","TAPI","HY",70,13.1,13
"15024","TAPI","AHY",72,13.1,13
"15025","TAPI","HY",72,13.6,13
"15026","TAPI","HY",73,12.8,13
"15027","TAPI","HY",70,12.3,13
"15028","TAPI","HY",71,12.8,13
"15029","TAPI","AHY",69,11.9,13
"15030","TAPI","HY",73,11.8,13
"15031","TAPI","AHY",73,13,13
"15032","TAPI","HY",73,14.5,13
"15033","TAPI","HY",71,13.7,13
"15034","TAPI","HY",71,12.7,13
"15035","TAPI","HY",70.5,12.7,13
"15036","TAPI","HY",72,12.9,13
"15037","TAPI","HY",71,12.2,13
"15038","TAPI","HY",69,12.7,13
"15039","TAPI","HY",71,12.8,13
"15040","TAPI","HY",72,12.7,13
"15041","TAPI","AHY",75,13.5,13
"15042","TAPI","AHY",69,12.9,13
"15043","TAPI","HY",70,12.8,13
"15044","TAPI","HY",71,12.3,13
"15045","TAPI","HY",70,13.4,13
"15046","TAPI","AHY",71,12.7,13
"15047","TAPI","HY",69,12.8,13
"15048","TAPI","HY",69,11.9,13
"15049","TAPI","HY",71,12.6,13
"15050","TAPI","HY",71,13.3,13
"15051","TAPI","HY",70,13.2,13
"15052","TAPI","HY",70,12.8,13
"15053","TAPI","AHY",74,12.6,13
"15054","TAPI","HY",72,12.3,13
"15055","TAPI","HY",74,13.6,13
"15056","TAPI","AHY",68,13.3,13
"15057","TAPI","HY",70,12.4,13
"15058","TAPI","HY",70,12.6,13
"15059","TAPI","HY",73,12.2,13
"15060","TAPI","HY",69,13.4,13
"15061","TAPI","HY",70,13.2,13
"15062","TAPI","HY",73,14.6,13
"15063","TAPI","HY",70,13.4,13
"15064","TAPI","HY",67,13.7,13
"15065","TAPI","HY",72,14.7,13
"15066","TAPI","HY",70,13.3,13
"15067","TAPI","HY",69,12.7,13
"15068","TAPI","HY",70,12.7,13
"15069","TAPI","HY",70,14,13
"15070","TAPI","HY",71,14.2,13
"15071","TAPI","HY",71,12.9,13
"15072","TAPI","AHY",75,13.1,13
"15073","TAPI","HY",72,13.1,13
"15074","TAPI","AHY",74,13.9,13
"15075","TAPI","HY",69.5,13,13
"15076","TAPI","HY",72,12.9,13
"15077","TAPI","HY",69,13.6,13
"15078","TAPI","HY",72,13.4,13
"15079","TAPI","HY",72,13.2,13
"15080","TAPI","AHY",73,14.4,13
"15081","TAPI","HY",72,13.7,13
"15082","TAPI","HY",72,12.3,13
"15083","TAPI","AHY",70,13.4,13
"15084","TAPI","AHY",72,13.2,13
"15085","TAPI","AHY",74,13.6,13
"15086","TAPI","HY",70,12.4,13
"15087","TAPI","HY",72,13.5,13
"15088","TAPI","HY",71,14.2,13
"15089","TAPI","HY",73,13.7,13
"15090","TAPI","HY",73,NA,13
"15091","TAPI","HY",70,12.7,13
"15092","TAPI","HY",71,14.6,13
"15093","TAPI","HY",72,13.5,13
"15094","TAPI","HY",72,13.2,13
"15095","TAPI","HY",73,13.2,13
"15096","TAPI","HY",72,13.8,13
"15097","TAPI","AHY",74,13.8,13
"15098","TAPI","HY",73,12.5,13
"15099","TAPI","HY",70,12.7,13
"15100","TAPI","HY",73,12.6,13
"15101","TAPI","HY",71,12.4,13
"15102","TAPI","HY",72,14,13
"15103","TAPI","HY",71,13.7,13
"15104","TAPI","HY",71,12.3,13
"15105","TAPI","HY",71,13,13
"15106","TAPI","AHY",75,13.7,13
"15107","TAPI","HY",69,NA,13
"15108","TAPI","HY",74,12.7,13
"15109","TAPI","HY",70.5,14.7,13
"15110","TAPI","HY",69,13.6,13
"15111","TAPI","HY",69,14,13
"15112","TAPI","HY",71,13.4,13
"15113","TAPI","HY",73,13.8,13
"15114","TAPI","HY",71,13.2,13
"15115","TAPI","HY",73,13.5,13
"15116","TAPI","HY",70.5,13.2,13
"15117","TAPI","HY",73,13.7,13
"15118","TAPI","HY",73,13.8,13
"15119","TAPI","HY",72,13.6,13
"15120","TAPI","HY",70,13.5,13
"15121","TAPI","HY",70,13.1,13
"15122","TAPI","HY",72,13.8,13
"15123","TAPI","HY",NA,NA,13
"15124","TAPI","HY",71,14.4,13
"15125","TAPI","AHY",70,11.9,13
"15126","TAPI","HY",73,13,13
"15127","TAPI","AHY",70,12.4,13
"15128","TAPI","HY",73,13.3,13
"15129","TAPI","HY",71,12.8,13
"15130","TAPI","AHY",73,13.9,13
"15131","TAPI","AHY",75,13.1,13
"15132","TAPI","HY",71,13.5,13
"15133","TAPI","AHY",72,14.3,13
"15134","TAPI","AHY",71,13.9,13
"15135","TAPI","HY",72,13.8,13
"15136","TAPI","AHY",70,12.4,13
"15137","TAPI","HY",NA,12.3,13
"15138","TAPI","HY",NA,12.3,13
"15139","TAPI","HY",NA,13.3,13
"15140","TAPI","HY",NA,13,13
"15141","TAPI","HY",NA,13.1,13
"15142","TAPI","HY",NA,12.3,13
"15143","TAPI","HY",NA,13.4,13
"15144","TAPI","HY",NA,13.9,13
"15145","TAPI","HY",NA,14,13
"15146","TAPI","HY",NA,13.3,13
"15147","TAPI","HY",NA,13.6,13
"15148","TAPI","HY",NA,13.3,13
"15149","TAPI","HY",NA,13.4,13
"15150","TAPI","AHY",NA,13.1,13
"15151","TAPI","HY",NA,13.4,13
"15152","TAPI","HY",NA,13.8,13
"15153","TAPI","HY",NA,14,13
"15154","TAPI","AHY",NA,12.6,13
"15155","TAPI","HY",NA,13.1,13
"15156","TAPI","AHY",NA,13.2,13
"15157","TAPI","HY",NA,13,13
"15158","TAPI","HY",NA,13.7,13
"15159","TAPI","HY",NA,12.1,13
"15160","TAPI","HY",NA,12,13
"15161","TAPI","HY",NA,12.9,13
"15162","TAPI","HY",NA,12.7,13
"15163","TAPI","HY",NA,12.3,13
"15164","TAPI","HY",NA,12.9,13
"15165","TAPI","HY",NA,12.3,13
"15166","TAPI","HY",NA,12.8,13
"15167","TAPI","HY",NA,12.9,13
"15168","TAPI","HY",NA,12.6,13
"15169","TAPI","HY",NA,12.5,13
"15170","TAPI","HY",NA,12.7,13
"15171","TAPI","HY",NA,12.7,13
"15172","TAPI","HY",NA,13,13
"15173","TAPI","HY",NA,12.7,13
"15174","TAPI","HY",NA,12.8,13
"15175","TAPI","AHY",NA,14.4,13
"15176","TAPI","HY",NA,13.6,13
"15177","TAPI","HY",NA,13.5,13
"15178","TAPI","HY",NA,12.5,13
"15179","TAPI","HY",NA,12.9,13
"15180","TAPI","AHY",NA,13.5,13
"15181","TAPI","HY",NA,13.6,13
"15182","TAPI","HY",NA,13.1,13
"15183","TAPI","AHY",NA,13.5,13
"15184","TAPI","HY",NA,13.1,13
"15185","TAPI","HY",NA,12.7,13
"15186","TAPI","HY",NA,12.6,13
"15187","TAPI","HY",NA,12,13
"15188","TAPI","AHY",NA,13.7,13
"15189","TAPI","HY",NA,11.4,13
"15190","TAPI","HY",NA,13,13
"15191","TAPI","AHY",NA,13.1,13
"15192","TAPI","HY",NA,13.2,13
"15193","TAPI","HY",NA,12.4,13
"15194","TAPI","HY",NA,12.2,13
"15195","TAPI","HY",NA,13.1,13
"15196","TAPI","HY",NA,12.2,13
"15197","TAPI","HY",NA,11.3,13
"15198","TAPI","HY",NA,13.6,13
"15199","TAPI","HY",NA,12.9,13
"15200","TAPI","HY",NA,13.7,13
"15201","TAPI","AHY",NA,13.2,13
"15202","TAPI","HY",NA,13.5,13
"15203","TAPI","HY",NA,12.4,13
"15204","TAPI","AHY",NA,12.8,13
"15205","TAPI","HY",NA,13.7,13
"15206","TAPI","AHY",NA,13.5,13
"15207","TAPI","AHY",NA,12.5,13
"15208","TAPI","HY",NA,12.5,13
"15209","TAPI","AHY",NA,13.6,13
"15210","TAPI","HY",NA,13.1,13
"15211","TAPI","HY",74,12.3,13
"15212","TAPI","AHY",NA,13,13
"15213","TAPI","HY",NA,12.2,13
"15214","TAPI","AHY",NA,12.9,13
"15215","TAPI","HY",NA,13.8,13
"15216","TAPI","HY",NA,13,13
"15217","TAPI","HY",NA,13,13
"15218","TAPI","HY",NA,12.8,13
"15219","TAPI","HY",NA,14.2,13
"15220","TAPI","HY",NA,12.3,13
"15221","TAPI","HY",NA,12.7,13
"15222","TAPI","HY",NA,13.3,13
"15223","TAPI","HY",NA,13.1,13
"15224","TAPI","AHY",NA,14,13
"15225","TAPI","HY",NA,12,13
"15226","TAPI","HY",NA,14,13
"15227","TAPI","HY",NA,11.5,13
"15228","TAPI","AHY",NA,12.5,13
"15229","TAPI","AHY",NA,13.5,13
"15230","TAPI","AHY",NA,12.5,13
"15231","TAPI","HY",NA,14.4,13
"15232","TAPI","HY",NA,13,13
"15233","TAPI","HY",NA,12.4,13
"15234","TAPI","HY",NA,13.5,13
"15235","TAPI","HY",NA,13.1,13
"15236","TAPI","HY",NA,12.6,13
"15237","TAPI","HY",NA,12.6,13
"15238","TAPI","HY",NA,13.3,13
"15239","TAPI","HY",NA,12.4,13
"15240","TAPI","HY",NA,13.4,13
"15241","TAPI","HY",NA,12.7,13
"15242","TAPI","HY",NA,13.7,13
"15243","TAPI","HY",NA,11.6,13
"15244","TAPI","HY",NA,13.4,13
"15245","TAPI","HY",NA,11.6,13
"15246","TAPI","HY",NA,12,13
"15247","TAPI","HY",NA,12,13
"15248","TAPI","HY",NA,12.7,13
"15249","TAPI","HY",NA,12.4,13
"15250","TAPI","HY",NA,12.5,13
"15251","TAPI","HY",NA,12.2,13
"15252","TAPI","HY",NA,13.2,13
"15253","TAPI","HY",NA,12.8,13
"15254","TAPI","HY",NA,13.2,13
"15255","TAPI","HY",NA,12.7,13
"15256","TAPI","HY",NA,12.6,13
"15257","TAPI","HY",NA,13.1,13
"15258","TAPI","HY",NA,13.1,13
"15259","TAPI","HY",NA,13.8,13
"15260","TAPI","HY",NA,13.5,13
"15261","TAPI","HY",NA,12.8,13
"15262","TAPI","HY",NA,12.1,13
"15263","TAPI","HY",NA,13.4,13
"15264","TAPI","HY",NA,12.6,13
"15265","TAPI","HY",NA,12.6,13
"15266","TAPI","HY",NA,13.1,13
"15267","TAPI","HY",NA,13,13
"15268","TAPI","HY",NA,12.8,13
"15269","TAPI","HY",NA,13.4,13
"15270","TAPI","AHY",73,13.1,13
"15271","TAPI","AHY",NA,13.4,13
"15272","TAPI","HY",NA,11.6,13
"15273","TAPI","HY",NA,13.6,13
"15274","TAPI","HY",NA,12.6,13
"15275","TAPI","AHY",NA,13.2,13
"15276","TAPI","HY",NA,13.7,13
"15277","TAPI","HY",NA,12.6,13
"15278","TAPI","HY",NA,13,13
"15279","TAPI","HY",NA,12.9,13
"15280","TAPI","AHY",NA,13.1,13
"15281","TAPI","HY",NA,12.6,13
"15282","TAPI","HY",NA,11.9,13
"15283","TAPI","HY",NA,10.8,13
"15284","TAPI","HY",NA,12.5,13
"15285","TAPI","AHY",NA,13.4,13
"15286","TAPI","HY",NA,12.2,13
"15287","TAPI","HY",NA,12.6,13
"15288","TAPI","HY",NA,11.8,13
"15289","TAPI","HY",NA,13.2,13
"15290","TAPI","HY",NA,12.4,13
"15291","TAPI","HY",NA,11.7,13
"15292","TAPI","HY",NA,13.6,13
"15293","TAPI","AHY",NA,12.9,13
"15294","TAPI","HY",NA,12.4,13
"15295","TAPI","HY",NA,12,13
"15296","TAPI","HY",NA,12.5,13
"15297","TAPI","AHY",NA,12.9,13
"15298","TAPI","HY",NA,12.6,13
"15299","TAPI","HY",NA,12.9,13
"15300","TAPI","HY",NA,13.1,13
"15301","TAPI","HY",NA,12.3,13
"15302","TAPI","HY",72,13.2,13
"15303","TAPI","HY",NA,13.5,13
"15304","TAPI","HY",NA,13.6,13
"15305","TAPI","AHY",NA,13.4,13
"15306","TAPI","AHY",NA,12.9,13
"15307","TAPI","HY",NA,13.4,13
"15308","TAPI","HY",NA,12.4,13
"15309","TAPI","AHY",NA,13.4,13
"15310","TAPI","HY",NA,12.6,13
"15311","TAPI","HY",NA,12.9,13
"15312","TAPI","HY",NA,13.1,13
"15313","TAPI","HY",NA,14.8,13
"15314","TAPI","HY",NA,12.3,13
"15315","TAPI","AHY",NA,13.4,13
"15316","TAPI","HY",NA,13.9,13
"15317","TAPI","HY",NA,13.7,13
"15318","TAPI","AHY",NA,12.1,13
"15319","TAPI","HY",NA,13,13
"15320","TAPI","HY",NA,13.6,13
"15321","TAPI","HY",NA,12.4,13
"15322","TAPI","HY",NA,12.4,13
"15323","TAPI","HY",NA,12.8,13
"15324","TAPI","HY",NA,13,13
"15325","TAPI","HY",NA,13.6,13
"15326","TAPI","AHY",NA,13.3,13
"15327","TAPI","HY",NA,12.6,13
"15328","TAPI","HY",NA,12.8,13
"15329","TAPI","HY",NA,12.8,13
"15330","TAPI","HY",NA,12,13
"15331","TAPI","HY",NA,13.8,13
"15332","TAPI","HY",NA,12.6,13
"15333","TAPI","AHY",NA,12.8,13
"15334","TAPI","HY",NA,13.1,13
"15335","TAPI","HY",NA,12.9,13
"15336","TAPI","HY",NA,13.5,13
"15337","TAPI","HY",NA,13.4,13
"15338","TAPI","HY",NA,12.5,13
"15339","TAPI","HY",NA,12.8,13
"15340","TAPI","HY",NA,13.5,13
"15341","TAPI","HY",NA,12.6,13
"15342","TAPI","HY",NA,13.1,13
"15343","TAPI","HY",NA,13.3,13
"15344","TAPI","HY",NA,15.4,13
"15345","TAPI","HY",NA,12.7,13
"15346","TAPI","HY",NA,12.6,13
"15347","TAPI","HY",NA,12.7,13
"15348","TAPI","AHY",NA,14,13
"15349","TAPI","HY",NA,11.7,13
"15350","TAPI","HY",NA,13.6,13
"15351","TAPI","HY",NA,13.7,13
"15352","TAPI","HY",NA,13.2,13
"15353","TAPI","HY",NA,12.1,13
"15354","TAPI","HY",NA,11.6,13
"15355","TAPI","HY",70,12.8,13
"15356","TAPI","AHY",72,13.7,13
"15357","TAPI","HY",71,12.2,13
"15358","TAPI","AHY",71,12.3,13
"15359","TAPI","AHY",74.5,13.8,13
"15360","TAPI","HY",68,12.1,13
"15361","TAPI","HY",71,12.6,13
"15362","TAPI","HY",70,13,13
"15363","TAPI","HY",73,12.9,13
"15364","TAPI","HY",71,13.1,13
"15365","TAPI","HY",71,13.4,13
"15366","TAPI","HY",71,12.6,13
"15367","TAPI","HY",69,11.9,13
"15368","TAPI","HY",69,12.1,13
"15369","TAPI","HY",68,14,13
"15370","TAPI","HY",73,12.9,13
"15371","TAPI","HY",73,12.8,13
"15372","TAPI","HY",71.5,13,13
"15373","TAPI","HY",71,13.6,13
"15374","TAPI","AHY",73,13.3,13
"15375","TAPI","HY",72,12.8,13
"15376","TAPI","AHY",72,13.8,13
"15377","TAPI","HY",74,13.8,13
"15378","TAPI","HY",69,12.6,13
"15379","TAPI","HY",76,15.3,13
"15380","TAPI","AHY",72,13.5,13
"15381","TAPI","HY",68,13,13
"15382","TAPI","HY",70.5,13.1,13
"15383","TAPI","HY",NA,13.3,13
"15384","TAPI","HY",NA,14.2,13
"15385","TAPI","HY",NA,13.6,13
"15386","TAPI","HY",NA,13.7,13
"15387","TAPI","HY",NA,13.2,13
"15388","TAPI","HY",NA,12.2,13
"15389","TAPI","HY",NA,13.2,13
"15390","TAPI","HY",NA,12.5,13
"15391","TAPI","HY",NA,12.5,13
"15392","TAPI","HY",NA,14.3,13
"15393","TAPI","HY",NA,14,13
"15394","TAPI","HY",NA,13.7,13
"15395","TAPI","HY",NA,13.5,13
"15396","TAPI","HY",NA,13.8,13
"15397","TAPI","HY",NA,12.1,13
"15398","TAPI","HY",NA,12.7,13
"15399","TAPI","HY",NA,13.2,13
"15400","TAPI","HY",NA,12.8,13
"15401","TAPI","HY",NA,12.7,13
"15402","TAPI","HY",NA,14.3,13
"15403","TAPI","HY",NA,13.3,13
"15404","TAPI","HY",NA,12.3,13
"15405","TAPI","HY",70.5,12.4,13
"15406","TAPI","HY",70,13.3,13
"15407","TAPI","HY",73,14,13
"15408","TAPI","AHY",76,14,13
"15409","TAPI","HY",74,12.4,13
"15410","TAPI","HY",70.5,12.9,13
"15411","TAPI","HY",72,12.5,13
"15412","TAPI","HY",72,13.8,13
"15413","TAPI","AHY",72,13.1,13
"15414","TAPI","HY",70,13,13
"15415","TAPI","HY",69,12.1,13
"15416","TAPI","HY",70,13.6,13
"15417","TAPI","HY",71,11.6,13
"15418","TAPI","HY",73,13.6,13
"15419","TAPI","AHY",69,12.5,13
"15420","TAPI","AHY",73,12.4,13
"15421","TAPI","AHY",75,13.9,13
"15422","TAPI","HY",69,12.6,13
"15423","TAPI","HY",69,13.7,13
"15424","TAPI","HY",69,12,13
"15425","TAPI","HY",72,12.1,13
"15426","TAPI","HY",75,12.7,13
"15427","TAPI","AHY",74,13.3,13
"15428","TAPI","HY",70,12.8,13
"15429","TAPI","HY",68,12.4,13
"15430","TAPI","HY",70,12.9,13
"15431","TAPI","HY",75,13.4,13
"15432","TAPI","HY",72,13,13
"15433","TAPI","HY",73,12.9,13
"15434","TAPI","HY",70,12.7,13
"15435","TAPI","HY",73,13.5,13
"15436","TAPI","HY",71,12.5,13
"15437","TAPI","HY",71,12.7,13
"15438","TAPI","HY",70,12.5,13
"15439","TAPI","AHY",72,13.1,13
"15440","TAPI","HY",72,13,13
"15441","TAPI","HY",70,13.6,13
"15442","TAPI","HY",72,13.1,13
"15443","TAPI","HY",72,12.3,13
"15444","TAPI","AHY",72,13.1,13
"15445","TAPI","AHY",74,12.2,13
"15446","TAPI","HY",70.5,12.6,13
"15447","TAPI","HY",72,12.5,13
"15448","TAPI","HY",71,13.2,13
"15449","TAPI","HY",74,13.6,13
"15450","TAPI","HY",74,12.4,13
"15451","TAPI","HY",69,12.6,13
"15452","TAPI","HY",70,13.1,13
"15453","TAPI","AHY",76.5,13.5,13
"15454","TAPI","HY",73,14.5,13
"15455","TAPI","HY",71,14.2,13
"15456","TAPI","AHY",73,13.1,13
"15457","TAPI","HY",71,13.3,13
"15458","TAPI","AHY",74,12.5,13
"15459","TAPI","HY",70,13.2,13
"15460","TAPI","HY",71,13.4,13
"15461","TAPI","HY",71,11.9,13
"15462","TAPI","HY",72,12.6,13
"15463","TAPI","HY",71,12.9,13
"15464","TAPI","HY",70,13.8,13
"15465","TAPI","HY",71,12.7,13
"15466","TAPI","AHY",71,12.5,13
"15467","TAPI","AHY",73,14.3,13
"15468","TAPI","HY",68,11.4,13
"15469","TAPI","HY",72,13.2,13
"15470","TAPI","HY",70,12.3,13
"15471","TAPI","AHY",71,13.3,13
"15472","TAPI","HY",70,11.8,13
"15473","TAPI","HY",70,13.5,13
"15474","TAPI","HY",72,13.4,13
"15475","TAPI","HY",72,13.6,13
"15476","TAPI","HY",72,13,13
"15477","TAPI","HY",68,13.1,13
"15478","TAPI","HY",70,13.5,13
"15479","TAPI","HY",70,11.8,13
"15480","TAPI","HY",71,12.9,13
"15481","TAPI","HY",72,13.4,13
"15482","TAPI","HY",72,12.9,13
"15483","TAPI","HY",70,11.8,13
"15484","TAPI","HY",72,13.9,13
"15485","TAPI","HY",68,12.7,13
"15486","TAPI","AHY",70,12.7,13
"15487","TAPI","HY",70,13.3,13
"15488","TAPI","HY",72,13.3,13
"15489","TAPI","HY",69,12.1,13
"15490","TAPI","HY",71.5,12.3,13
"15491","TAPI","HY",74,14.1,13
"15492","TAPI","HY",70,13.4,13
"15493","TAPI","HY",74,13.6,13
"15494","TAPI","AHY",74,13.3,13
"15495","TAPI","HY",72,13,13
"15496","TAPI","HY",73,13.4,13
"15497","TAPI","HY",70,12.7,13
"15498","TAPI","HY",72,13,13
"15499","TAPI","HY",72,12.6,13
"15500","TAPI","HY",71,12.8,13
"15501","TAPI","HY",69,13.1,13
"15502","TAPI","HY",72,13,13
"15503","TAPI","HY",73,NA,13
"15504","TAPI","HY",73,12.9,13
"15505","TAPI","HY",70,13.6,13
"15506","TAPI","HY",70,13.1,13
"15507","TAPI","HY",69,12.5,13
"15508","TAPI","HY",73,12.6,13
"15509","TAPI","HY",70,12.4,13
"15510","TAPI","HY",74,14,13
"15511","TAPI","HY",71,13.4,13
"15512","TAPI","HY",72,13.1,13
"15513","TAPI","HY",74,13.2,13
"15514","TAPI","AHY",75,12.7,13
"15515","TAPI","HY",74,13.6,13
"15516","TAPI","HY",70,13.8,13
"15517","TAPI","HY",71,12.9,13
"15518","TAPI","AHY",75,15.4,13
"15519","TAPI","HY",71,12,13
"15520","TAPI","AHY",74,13.5,13
"15521","TAPI","HY",71,13.4,13
"15522","TAPI","AHY",73,13.4,13
"15523","TAPI","AHY",69,12.6,13
"15524","TAPI","HY",70,12.5,13
"15525","TAPI","HY",69,12.8,13
"15526","TAPI","AHY",71,13.7,13
"15527","TAPI","HY",70,13.4,13
"15528","TAPI","HY",73,13,13
"15529","TAPI","HY",72,12.8,13
"15530","TAPI","HY",71,13.6,13
"15531","TAPI","HY",71,12.8,13
"15532","TAPI","HY",70,12,13
"15533","TAPI","HY",68,12.5,13
"15534","TAPI","AHY",75,13.5,13
"15535","TAPI","AHY",73,13.2,13
"15536","TAPI","HY",71,13.5,13
"15537","TAPI","HY",72,13.1,13
"15538","TAPI","AHY",77,13.5,13
"15539","TAPI","HY",71,13.4,13
"15540","TAPI","HY",69,12.7,13
"15541","TAPI","HY",71,12.8,13
"15542","TAPI","HY",74,14.6,13
"15543","TAPI","HY",70,12.9,13
"15544","TAPI","HY",73,13.8,13
"15545","TAPI","HY",72,14.2,13
"15546","TAPI","HY",70,12.9,13
"15547","TAPI","HY",71,12.7,13
"15548","TAPI","HY",72,12.9,13
"15549","TAPI","AHY",70,13.7,13
"15550","TAPI","HY",70,12.9,13
"15551","TAPI","HY",70,14,13
"15552","TAPI","AHY",71,13.4,13
"15553","TAPI","HY",68,12.4,13
"15554","TAPI","HY",71,12.5,13
"15555","TAPI","HY",72,12,13
"15556","TAPI","AHY",71,14.4,13
"15557","TAPI","HY",74,13.3,13
"15558","TAPI","HY",73,13.2,13
"15559","TAPI","HY",71,14,13
"15560","TAPI","HY",71,14.4,13
"15561","TAPI","AHY",NA,13.3,13
"15562","TAPI","AHY",74,14.1,13
"15563","TAPI","HY",71,13.2,13
"15564","TAPI","AHY",74,13.9,13
"15565","TAPI","HY",73,13.5,13
"15566","TAPI","HY",70,12.5,13
"15567","TAPI","HY",70,13.3,13
"15568","TAPI","HY",73,13.7,13
"15569","TAPI","HY",73,13.5,13
"15570","TAPI","HY",71,13.2,13
"15571","TAPI","HY",73,14.1,13
"15572","TAPI","AHY",73,13.8,13
"15573","TAPI","HY",72,12.1,13
"15574","TAPI","HY",68.5,12.8,13
"15575","TAPI","HY",72,14.4,13
"15576","TAPI","AHY",73,13.2,13
"15577","TAPI","HY",70,12.2,13
"15578","TAPI","HY",70,12.7,13
"15579","TAPI","AHY",71,13.2,13
"15580","TAPI","HY",71,13.3,13
"15581","TAPI","HY",72,12.8,13
"15582","TAPI","HY",73,13.1,13
"15583","TAPI","HY",70,13.5,13
"15584","TAPI","HY",68,12.2,13
"15585","TAPI","HY",70,13.9,13
"15586","TAPI","HY",68,12.2,13
"15587","TAPI","HY",70,13,13
"15588","TAPI","HY",71,12.9,13
"15589","TAPI","AHY",72.5,14,13
"15590","TAPI","HY",70,12.8,13
"15591","TAPI","HY",74,14.1,13
"15592","TAPI","HY",70,12.8,13
"15593","TAPI","AHY",73,13.5,13
"15594","TAPI","HY",70,12.9,13
"15595","TAPI","HY",72,12.5,13
"15596","TAPI","HY",70,12.8,13
"15597","TAPI","HY",66,11.7,13
"15598","TAPI","HY",72.5,12.1,13
"15599","TAPI","HY",70,13.4,13
"15600","TAPI","HY",70,13.5,13
"15601","TAPI","HY",72,13.4,13
"15602","TAPI","HY",71,13.5,13
"15603","TAPI","HY",73,13.3,13
"15604","TAPI","HY",72,12.6,13
"15605","TAPI","HY",70,12.8,13
"15606","TAPI","HY",69,11.8,13
"15607","TAPI","AHY",73,12.4,13
"15608","TAPI","HY",71,13.4,13
"15609","TAPI","AHY",72,13.2,13
"15610","TAPI","HY",74,13.2,13
"15611","TAPI","HY",73,14.1,13
"15612","TAPI","HY",76,12.7,13
"15613","TAPI","AHY",73,12.8,13
"15614","TAPI","AHY",74,13.2,13
"15615","TAPI","HY",71,12.9,13
"15616","TAPI","HY",72,12.2,13
"15617","TAPI","HY",71,13.4,13
"15618","TAPI","HY",73,12.8,13
"15619","TAPI","HY",71,14.3,13
